2492	R134	138
3554	R15	11356
570	R75	7733
3186	R3	2685
6737	R2	9778
2344	R7	7384
1020	R25	62
4187	R136	689
139	R92	3258
5881	R19	46
9048	R31	655
11774	R5	11
5742	R12	2302
742	R32	8454
2269	R45	186
9612	R17	862
399	R130	11746
2355	R6	1843
1546	R9	4203
5180	R218	5087
12721	R5	117
117	R130	12329
8077	R28	382
4660	R107	657
2815	R20	6558
2422	R8	537
9181	R10	1840
2830	R13	834
399	R130	10922
489	R26	2605
6760	R6	8513
4403	R128	90
546	R109	8127
2371	R140	9402
11715	R31	1211
11280	R50	754
252	R26	2948
1095	R3	2247
1198	R10	8219
9211	R76	984
5072	R82	2456
2616	R197	1805
3792	R77	7396
4958	R31	658
246	R65	2641
6987	R52	3663
2466	R8	284
9428	R17	393
4179	R13	2282
6636	R24	9881
3780	R29	2015
6934	R13	32
12263	R154	1437
4415	R31	4
1430	R3	1925
284	R38	4382
1036	R13	1934
1380	R68	5994
9431	R156	1503
1718	R157	7429
3802	R26	1960
7462	R66	9323
4517	R14	2272
8719	R38	8336
4150	R43	141
2665	R22	5025
5063	R21	3704
3441	R119	2433
1934	R23	891
2191	R10	2465
5544	R19	1137
6605	R62	6123
7213	R90	1885
9372	R23	209
7684	R7	3700
4638	R20	2129
2440	R28	1080
4454	R36	771
5658	R20	3971
3887	R8	1232
3334	R26	342
6027	R58	6752
1917	R3	8719
32	R15	6490
12274	R41	211
3542	R85	434
2680	R184	8786
8401	R13	1405
2949	R194	7704
573	R45	3652
9211	R76	5826
1540	R26	64
4580	R3	5673
7691	R66	10639
2020	R76	2078
7383	R8	6343
6640	R8	988
8897	R48	9721
4201	R117	97
1063	R31	439
4212	R159	10777
1208	R41	1987
8107	R19	5136
3485	R69	2722
7033	R38	7371
1248	R7	8215
5353	R19	333
4602	R8	80
11561	R132	12673
3497	R115	6114
68	R58	1705
2077	R76	2951
1969	R164	3860
6043	R184	5820
457	R7	8819
2880	R17	789
3479	R26	1098
2241	R13	622
7265	R22	6046
12722	R17	3054
326	R6	1298
5771	R154	2706
3792	R19	1062
467	R7	1950
6126	R150	1080
5669	R26	1098
138	R42	10308
3155	R19	3624
1357	R8	2319
5144	R75	479
8646	R77	4925
9720	R38	5
1300	R9	3452
7636	R31	136
7087	R66	4231
928	R32	3340
382	R2	5801
5794	R1	7543
9729	R8	4148
1539	R13	308
3186	R3	4366
8436	R185	158
2571	R3	5613
5319	R27	4668
12068	R17	1192
3356	R10	6406
3995	R19	2633
12723	R127	773
9901	R23	4136
356	R7	7025
2750	R20	2702
2961	R77	8210
843	R13	1928
1250	R7	109
12179	R19	536
8425	R217	3433
2556	R92	9975
1702	R32	846
6808	R8	5025
5216	R6	577
8270	R31	3257
4980	R4	9
8679	R5	11
4884	R19	285
5856	R83	249
7392	R13	32
972	R124	2956
6036	R66	954
1213	R6	9699
4863	R26	7311
10264	R6	5410
1501	R7	5437
908	R7	8068
124	R42	6189
3395	R24	5771
1934	R72	1091
8752	R19	2248
5168	R141	5929
6268	R38	7600
2003	R47	1305
7383	R8	4065
4250	R13	1046
7025	R26	1098
7044	R159	10601
5478	R31	4
8973	R95	2940
4002	R140	8804
10101	R43	141
2820	R7	8857
2383	R159	9408
6432	R35	1562
3344	R26	342
6104	R85	434
3113	R66	249
10845	R61	4288
853	R94	9803
7480	R14	585
7733	R75	2544
2153	R7	118
2582	R17	10844
8877	R44	10354
4870	R11	23
1668	R26	342
6043	R13	27
4125	R26	342
3201	R10	1784
345	R103	4795
1808	R47	4283
7985	R4	9
1499	R13	2770
2053	R6	2098
5079	R88	9658
8696	R148	6025
6406	R27	573
8603	R23	209
453	R19	2630
6043	R13	202
1374	R20	348
5650	R42	6941
1912	R3	2345
742	R3	4735
3578	R13	2410
1610	R6	643
220	R131	8406
1080	R73	1059
2668	R82	2456
11995	R71	1357
7882	R21	3801
10957	R58	12419
742	R32	6258
7948	R8	3499
1537	R174	11644
12724	R25	62
9338	R167	1768
4092	R30	483
6106	R17	60
5089	R32	2030
117	R130	2204
7013	R12	3903
8066	R27	5090
4478	R130	10126
1403	R27	10133
8597	R20	2995
5063	R196	11494
5194	R19	559
10195	R22	7703
7664	R26	1960
763	R3	7466
4493	R3	5140
7907	R105	3924
212	R42	1221
7183	R31	1314
17	R3	9642
6736	R13	202
1887	R8	8010
6434	R20	4424
7523	R17	1002
6170	R84	2790
635	R26	990
3201	R7	8736
8779	R31	3248
4338	R30	931
4498	R6	11133
820	R66	2761
12725	R151	2770
3716	R13	1164
5898	R31	4
2085	R75	3726
3463	R48	32
6084	R14	2272
6582	R32	278
10046	R25	62
8963	R6	2480
1769	R38	1900
977	R17	3091
7079	R25	62
1259	R30	2984
12726	R154	2438
2144	R136	8763
5556	R3	3769
8746	R17	862
8885	R166	90
499	R7	2140
3197	R133	1934
1419	R26	64
3801	R66	794
2808	R38	8220
6055	R108	90
5447	R13	92
2004	R28	32
1501	R7	5374
5998	R19	1121
4715	R8	11514
43	R148	3021
12727	R62	637
314	R6	11452
6189	R3	4992
2299	R3	5950
83	R14	160
12245	R154	2706
9566	R25	62
9773	R166	7607
809	R102	1443
1315	R86	591
10622	R6	3865
4125	R136	34
1741	R76	2926
8300	R2	1195
2012	R65	2641
6636	R6	4382
8618	R4	11
12728	R17	215
9240	R61	521
4707	R79	8850
3397	R29	474
6997	R8	8520
11840	R24	1652
4874	R24	9581
6997	R48	382
12685	R154	5054
4916	R6	1592
1738	R43	384
5975	R15	12729
7227	R19	5748
310	R75	6753
2161	R19	1126
2966	R9	570
6930	R8	433
2731	R35	2035
5539	R19	1993
7076	R128	90
3104	R69	1718
30	R38	10517
437	R235	2385
3526	R84	3270
6185	R7	3249
2088	R22	5286
2488	R8	4122
10677	R84	4293
10312	R12	2074
8481	R103	4721
6248	R4	117
4295	R32	727
1671	R110	494
2395	R174	329
706	R89	10969
2121	R58	9174
3181	R112	1650
3600	R48	32
8502	R8	1342
11801	R24	11560
3861	R28	1046
11406	R17	789
1692	R11	23
3643	R15	12449
7487	R103	3700
584	R17	215
7939	R22	2748
550	R7	8252
387	R12	2147
8891	R169	2340
457	R7	5536
4638	R20	1512
8958	R81	8958
7333	R6	9473
3387	R215	12730
7658	R22	8727
2355	R19	1071
9223	R58	9785
7662	R8	8933
1124	R87	10604
12731	R71	3980
7764	R19	3458
6803	R20	10461
11452	R34	90
1513	R7	5438
3797	R85	434
4009	R26	342
2231	R42	6841
853	R23	3486
488	R19	935
706	R89	6365
39	R7	3218
643	R183	4742
609	R1	7800
1241	R9	1834
1476	R8	10817
10208	R6	9696
831	R20	1716
6664	R19	112
10199	R8	4566
4431	R27	9526
2710	R13	1260
1001	R24	6680
4925	R6	8281
12413	R25	62
268	R207	2316
10863	R212	194
371	R7	188
441	R38	5824
11561	R132	1853
5004	R26	1571
8923	R6	666
5126	R155	3423
1840	R27	6941
9076	R19	1121
9641	R208	90
3306	R13	4474
11049	R84	9035
406	R7	5424
282	R19	333
4450	R8	176
2292	R47	8364
11684	R120	791
4716	R6	8513
32	R87	954
1830	R29	1705
7631	R61	926
1044	R15	10633
1609	R6	1282
10677	R185	32
7353	R172	7192
12505	R6	5992
9585	R17	1192
3345	R13	308
1501	R7	9068
3502	R35	226
12732	R39	540
11030	R106	592
9880	R58	4816
12309	R196	9828
4591	R25	62
972	R22	2164
7969	R47	4061
4142	R11	23
6002	R85	434
1587	R130	6188
4989	R48	1124
11419	R67	6480
3576	R19	1709
3497	R31	1130
8456	R141	10121
2494	R19	4649
2671	R47	672
1253	R71	1025
6257	R6	1996
32	R87	11744
6801	R14	2272
12167	R143	1234
356	R47	6110
4338	R13	1304
5066	R64	4461
5845	R30	112
12733	R165	8765
4619	R12	2934
2168	R13	1163
7515	R45	745
32	R15	8968
1831	R8	260
809	R192	5998
9415	R40	5552
1759	R47	6162
10887	R100	12734
410	R32	2670
5810	R6	9171
12735	R59	6326
6258	R203	6322
3780	R29	2739
4076	R17	789
4574	R30	7241
706	R112	9547
284	R38	5040
9785	R15	12736
1126	R7	12110
4753	R71	12737
9506	R107	12738
3185	R26	1098
5515	R48	32
6568	R130	5146
5060	R66	1044
4516	R202	3428
7543	R38	5794
1014	R37	4994
196	R7	6919
236	R63	9293
11626	R106	592
1081	R103	9354
4471	R25	62
8437	R19	11296
2994	R20	2611
4780	R26	342
5051	R22	10636
3397	R29	1682
6073	R17	4385
2178	R49	165
2364	R13	1405
2941	R7	5420
2761	R58	2806
2616	R197	10859
4179	R203	6322
6910	R144	11915
830	R8	5376
3142	R6	7182
8863	R8	2662
5013	R13	331
4956	R86	410
2816	R24	701
9198	R22	1597
865	R13	8168
2071	R12	4144
1947	R97	5168
942	R38	188
308	R15	1583
1806	R58	582
6275	R186	670
2581	R20	5853
4841	R14	160
3635	R137	3212
4077	R146	4077
12739	R131	3827
299	R174	2640
2085	R9	2660
10156	R162	9367
4507	R58	2792
360	R6	2125
32	R15	11814
9957	R24	10055
1017	R47	616
4941	R86	441
5651	R31	1211
10143	R76	5205
12740	R4	399
9510	R62	10423
2906	R2	7693
9208	R137	1804
260	R8	346
8290	R66	7489
10747	R3	441
1949	R17	862
8943	R76	11623
1044	R15	1167
6573	R7	3746
8836	R77	3009
1031	R42	8298
2818	R7	4174
2302	R8	5675
4513	R8	642
1352	R8	2228
506	R9	2085
595	R71	79
4872	R3	768
6412	R6	2409
155	R13	331
5520	R116	527
22	R13	1046
10112	R153	3446
9690	R3	2571
2754	R101	2370
6964	R17	862
7791	R11	23
4814	R196	443
11406	R17	2123
479	R75	310
2212	R13	945
220	R131	834
8913	R13	1022
11315	R48	382
3948	R6	7461
4091	R15	12421
6934	R28	853
2020	R76	2702
6819	R182	3202
3782	R12	410
6778	R18	2528
1231	R71	12283
474	R69	2507
234	R13	1163
3810	R38	6782
570	R235	138
9843	R222	9101
10390	R163	9164
2485	R8	6756
3577	R3	1468
4635	R5	9
7551	R19	559
8080	R4	117
2570	R31	1211
2906	R2	6215
2689	R31	9903
7733	R75	5763
2379	R45	2330
2907	R9	1834
7687	R26	342
1046	R69	6186
4137	R12	8889
1613	R41	212
1680	R8	5483
2576	R8	2563
12741	R52	11958
8165	R84	85
12119	R17	3482
10300	R38	2591
7560	R76	5606
10064	R4	11
7733	R75	4645
4837	R31	6394
12067	R143	4331
5140	R17	4456
10626	R6	660
11	R130	9738
9	R130	4097
5280	R84	1964
2488	R3	2489
6098	R12	9527
1594	R162	1635
6463	R64	6448
6580	R10	21
1756	R75	6976
6046	R8	9219
2707	R145	2931
7160	R20	8640
9135	R35	1234
11972	R6	4559
1808	R47	410
1361	R69	1091
12413	R127	1551
931	R7	7470
212	R42	3510
3408	R15	7960
4578	R11	23
4436	R17	967
7227	R8	10306
11711	R14	160
6783	R71	320
7326	R47	3205
30	R8	1115
12742	R25	62
8418	R17	818
6148	R19	14
9957	R48	1124
18	R9	506
9020	R19	929
12743	R154	1437
8863	R8	4205
4902	R194	4901
6632	R22	10471
6780	R68	447
1629	R3	4289
6859	R71	3749
3392	R88	8136
3299	R55	6963
2525	R26	1881
5149	R8	1040
5373	R43	141
2937	R143	4353
5256	R1	66
7979	R15	3373
6139	R108	90
2194	R183	7069
15	R28	32
12193	R158	8854
1399	R12	2232
8872	R102	3134
11282	R26	990
12158	R66	7249
11556	R13	2091
4455	R82	6851
382	R15	6623
10909	R14	160
2147	R8	3441
1177	R89	9935
1990	R10	1588
4513	R3	2002
5194	R48	32
82	R10	358
4490	R134	1834
1594	R8	441
4709	R89	12192
1546	R57	139
9	R130	8828
8143	R3	3525
8284	R22	11220
6690	R8	5710
11162	R5	117
1759	R7	7371
1527	R120	791
491	R8	1923
5599	R111	5598
6989	R8	1440
5020	R30	3960
11999	R6	12744
1044	R15	6708
10743	R19	10727
12745	R127	11842
7356	R89	3109
3452	R92	11142
11500	R154	2620
2393	R13	308
3689	R19	999
1243	R19	1469
955	R10	5312
4475	R17	871
4709	R89	3991
4438	R13	1405
1390	R30	598
3228	R47	5328
717	R26	64
4017	R19	39
2109	R17	862
10626	R6	4610
3739	R38	4338
3196	R13	3794
11718	R24	2761
2927	R17	12356
9375	R13	2410
1012	R27	8210
10271	R38	4290
4550	R17	131
1745	R8	2576
11	R130	9001
866	R148	1264
7301	R17	2123
14	R7	1971
794	R18	2436
9151	R116	6773
4094	R26	342
729	R20	9311
4055	R50	3503
1044	R15	12245
12746	R143	12747
3458	R10	9025
5219	R38	11713
12748	R5	117
3776	R203	6279
4187	R14	160
3554	R15	9240
1106	R138	7127
7737	R24	8979
3846	R13	181
3969	R97	6054
5726	R176	8247
6519	R20	3787
5391	R123	3043
3204	R24	12749
30	R8	3552
6301	R3	10076
32	R15	3243
8817	R201	8816
11197	R143	6615
8264	R3	9511
8205	R30	1237
4195	R38	3265
1058	R69	910
4093	R8	7853
865	R13	1304
937	R130	8891
2212	R26	990
6383	R17	393
5900	R12	527
597	R92	6356
7184	R4	117
950	R20	5875
2820	R7	1876
9043	R66	3514
523	R17	1192
5237	R63	7939
7341	R48	32
9166	R146	9166
5370	R84	390
2271	R13	27
19	R9	2644
356	R7	8205
511	R13	32
544	R201	4365
4654	R17	215
900	R30	2031
6966	R141	1142
10386	R107	6394
257	R13	1163
5350	R66	11149
1557	R158	630
2581	R20	6360
11702	R8	2016
853	R69	7161
11079	R97	1077
341	R13	181
2795	R219	90
4649	R47	3312
11533	R135	2121
4948	R13	1682
1046	R69	2321
2966	R75	735
5875	R8	1775
877	R26	1936
1814	R19	838
7498	R19	1724
7287	R33	90
9147	R71	801
10357	R19	543
1177	R89	6452
4399	R191	7707
3203	R27	804
5192	R31	84
4203	R9	3439
3181	R89	1474
7816	R25	62
3335	R28	382
211	R9	7492
2340	R130	6101
451	R6	5305
1126	R7	6147
9383	R6	11526
2812	R43	141
10385	R48	2121
6028	R30	3201
399	R130	12750
5922	R106	592
483	R7	4092
12546	R31	136
1384	R100	160
1853	R68	1310
2202	R27	10596
211	R42	504
3673	R13	92
129	R31	657
2477	R8	9593
7371	R13	2046
4027	R6	8068
1148	R7	1774
6271	R224	4152
12751	R205	3806
749	R8	9299
5649	R8	1745
9151	R26	1098
139	R57	3439
810	R95	521
2820	R7	11711
6569	R60	90
5073	R21	3790
3608	R212	4563
8081	R17	2123
4076	R8	8551
6597	R3	5673
10034	R17	862
5144	R42	7065
4559	R12	11972
5800	R86	482
2003	R10	3081
10632	R8	4107
6122	R21	3807
3155	R134	138
7149	R174	2511
8935	R28	2410
4	R2	8848
5955	R38	6736
6799	R130	3096
10389	R24	1327
641	R38	906
2736	R188	6854
740	R37	2732
9364	R153	2779
206	R14	5334
4990	R3	1230
3772	R14	160
3465	R157	382
3382	R97	10837
1846	R47	289
1705	R122	769
937	R130	4652
8284	R129	90
12620	R162	12104
9514	R17	215
5754	R30	908
1551	R15	927
7019	R12	2302
3374	R139	90
232	R7	4297
6055	R101	594
7795	R10	358
2944	R6	6309
132	R8	2522
9437	R38	7782
1041	R26	1936
5324	R77	820
11556	R13	1304
7189	R38	7037
1103	R8	2269
8074	R192	7062
2817	R28	1080
7994	R17	6198
3348	R27	4944
1806	R15	11438
7271	R107	6394
9103	R6	992
10393	R52	5658
9844	R6	4610
3196	R13	293
1296	R44	12752
1685	R8	7858
4156	R38	785
1849	R107	163
6046	R6	7526
1370	R24	249
39	R7	3488
3032	R6	5374
4483	R62	420
4155	R13	181
117	R130	11732
7986	R136	3795
8791	R218	8500
1958	R3	2311
3655	R207	591
8028	R17	215
2248	R7	5782
1680	R77	1610
2669	R3	3631
1293	R84	10239
1961	R3	8309
295	R8	7066
3437	R66	3987
1904	R136	6664
3403	R101	8830
11400	R59	5653
989	R28	181
1718	R157	8754
6429	R6	6508
1348	R6	6325
8202	R15	7429
8293	R115	6114
3307	R13	1304
2975	R3	365
9996	R51	160
7049	R20	5951
2140	R86	690
7723	R196	4603
1719	R13	1304
7259	R117	1929
471	R35	580
8968	R146	8968
7841	R48	32
4491	R27	4198
687	R38	5280
7225	R8	491
11231	R17	1415
5322	R3	2808
1977	R83	9883
3498	R24	7596
8142	R38	2405
2758	R105	5338
6208	R17	818
4513	R77	3600
10437	R66	2607
12753	R4	117
12754	R144	12755
1923	R8	4016
2302	R19	5460
4160	R109	4104
10548	R230	2120
1990	R7	5032
2334	R19	3571
9122	R19	240
8652	R85	434
1127	R7	5573
1084	R9	1241
212	R75	2486
6283	R3	1620
6985	R13	816
6800	R26	342
4085	R13	2410
410	R38	8211
2507	R157	1164
939	R8	4704
6690	R19	2481
6609	R48	382
3652	R8	6165
2557	R41	1376
12616	R106	10699
11700	R19	1062
8500	R72	2722
1546	R92	12756
552	R97	551
5242	R31	466
1195	R74	10133
6189	R19	2343
2330	R8	6105
2615	R6	8698
4951	R19	12418
2270	R31	163
4803	R46	12533
7785	R6	12651
7624	R47	5895
3592	R26	1960
5939	R13	1304
4854	R6	5447
5729	R106	3373
6170	R31	3257
10810	R81	10810
10883	R58	11470
8847	R17	12757
11	R130	12758
8893	R86	7654
786	R64	688
12759	R7	11041
4344	R25	62
1546	R92	2484
6629	R7	1233
12087	R95	9496
10665	R109	876
914	R4	9
5532	R12	8730
6144	R14	160
4279	R6	4246
1654	R47	4874
8423	R17	12760
6677	R19	112
410	R3	7246
12667	R71	10798
1023	R66	3408
6977	R102	4236
9187	R43	141
2891	R6	8276
1342	R8	1341
4401	R8	3778
3364	R8	7303
4968	R66	150
3338	R13	1682
206	R30	356
7344	R6	5050
495	R13	4474
5967	R31	147
2020	R76	1595
1077	R31	4832
12713	R5	11
8927	R81	8927
5819	R13	1340
1376	R9	5650
3838	R8	4195
138	R42	1685
5856	R101	2736
6238	R13	1046
529	R20	9161
6202	R34	90
3506	R48	1124
8065	R66	1652
985	R42	126
3242	R203	3038
6427	R43	141
2345	R3	320
11053	R1	6266
6843	R6	3742
6074	R84	3709
428	R13	4468
9357	R187	7153
4432	R19	6725
4961	R95	521
11	R130	4255
5231	R3	3786
833	R13	68
12761	R1	4195
8549	R19	460
1045	R13	308
416	R41	2085
7496	R8	2148
8020	R19	457
1559	R27	5390
1756	R92	6908
2565	R224	1516
182	R13	1080
3742	R30	5125
1237	R47	8310
3978	R130	12642
6247	R17	862
3005	R27	2626
1048	R119	2293
6494	R134	1271
4997	R155	1050
11352	R41	138
2086	R9	1676
4214	R6	2890
11876	R24	3466
1019	R89	6055
8196	R26	3054
474	R152	1576
11008	R158	6950
2820	R7	5945
6784	R82	1771
12762	R176	9551
1762	R6	6167
7703	R6	7221
4646	R138	6197
1174	R102	3654
1837	R72	1718
3374	R69	6186
3370	R47	6197
1891	R168	331
4010	R6	2409
7240	R33	90
7391	R26	342
5691	R25	62
10555	R129	90
6349	R141	7448
3397	R104	910
8981	R17	862
6602	R13	2600
7912	R13	3590
4850	R31	5448
9472	R24	8451
4065	R3	6354
1981	R3	1398
5886	R17	6198
1318	R8	6467
6630	R66	3765
497	R39	1327
1025	R8	6555
5147	R170	3271
11251	R116	2823
1546	R9	19
4016	R38	5534
2988	R38	8430
226	R135	32
16	R66	1327
7579	R5	399
879	R71	4601
2440	R13	331
4085	R13	2046
16	R6	1999
1360	R29	853
12763	R59	1275
7860	R10	65
2119	R19	467
2660	R9	2556
6850	R17	818
1996	R12	367
356	R7	4245
7761	R17	818
8460	R8	5613
6580	R7	2649
4606	R29	308
5759	R45	8512
2977	R30	3241
6897	R113	737
3325	R19	1513
6718	R17	862
6646	R5	9
936	R27	4016
8293	R26	990
1774	R13	419
1864	R91	494
3238	R14	160
9370	R13	1682
908	R7	2766
634	R173	2482
7557	R102	8684
118	R14	29
3913	R31	5003
1999	R230	4448
10807	R6	852
2193	R45	186
10826	R59	8455
10495	R31	4
3337	R29	27
268	R32	815
6717	R19	839
1161	R25	62
4885	R13	32
1968	R27	2910
9718	R21	12062
9053	R93	6448
1079	R26	1098
879	R71	6705
11621	R195	2550
8051	R8	8593
4471	R192	7247
7730	R20	1859
8749	R17	393
434	R161	11805
10766	R58	6824
8313	R132	12005
1125	R141	5928
1986	R75	3163
2905	R3	256
5827	R26	990
3769	R3	7813
2730	R46	12764
733	R22	10956
488	R19	261
9572	R17	2006
12550	R10	579
1377	R214	2272
1974	R10	5312
139	R92	5951
7526	R230	9910
729	R20	4562
12452	R135	119
1707	R13	202
12765	R48	119
232	R47	3164
5602	R19	4620
8683	R103	7749
7344	R43	141
2269	R43	141
1933	R13	68
8763	R17	215
8295	R40	9077
2624	R86	5694
6349	R84	7927
3068	R20	3040
6558	R134	138
8517	R20	1517
3023	R8	8095
4953	R25	62
4710	R25	62
39	R7	5168
1121	R7	6735
1654	R7	5728
4683	R22	11031
1792	R116	527
12651	R86	441
4753	R71	11886
11192	R160	8321
7364	R7	4619
10162	R175	8590
1618	R68	2651
1971	R106	1445
7996	R30	2365
2907	R9	479
1910	R17	871
2097	R10	6209
2238	R15	6153
7775	R22	10183
9014	R182	2192
1229	R30	839
2613	R154	2620
1907	R8	2524
8228	R48	32
6615	R18	2528
7227	R19	502
3276	R109	3487
879	R71	1595
12154	R106	592
2215	R38	563
8551	R3	2898
228	R12	4079
12766	R22	5761
5392	R76	3697
1141	R179	9836
249	R15	5854
2632	R134	2556
12438	R25	62
1306	R149	7215
1140	R188	1650
202	R69	12105
5613	R45	3967
2755	R34	90
2055	R194	2792
11350	R85	434
6667	R138	2958
894	R100	160
4913	R26	1098
1144	R42	1325
11029	R4	117
7118	R17	1002
2427	R25	62
2636	R7	4482
1344	R19	1802
3222	R211	5940
4686	R10	5382
65	R27	1453
5968	R153	3140
3291	R31	12057
1928	R118	774
6564	R45	7333
3156	R62	1928
5231	R19	559
32	R15	1161
2815	R20	7290
10137	R4	11
5534	R12	10057
10376	R81	10376
126	R19	1921
70	R26	64
6485	R145	3957
211	R75	210
2062	R8	1039
3661	R47	557
9399	R3	10239
5662	R51	2272
12767	R107	5661
8000	R166	90
2773	R7	4160
689	R3	690
1756	R75	3154
409	R8	408
5622	R17	1730
6742	R21	3800
2317	R32	1812
6637	R6	2529
4572	R13	1405
5597	R13	3590
5261	R86	928
9	R130	5155
2816	R134	985
1083	R9	1271
95	R18	7968
1468	R6	3893
4543	R35	1806
8667	R23	4484
1232	R8	2521
522	R13	419
6284	R3	2910
6962	R6	5900
6707	R154	2706
10532	R154	2438
475	R32	7630
7413	R13	32
717	R28	32
10896	R7	10448
4482	R184	4182
1745	R48	32
4982	R13	637
11245	R86	636
1676	R75	1834
87	R32	3931
5986	R8	176
4443	R160	2607
4913	R31	658
10516	R31	2370
1253	R71	8010
2862	R20	7862
11956	R107	8253
4341	R230	1201
11679	R8	636
7711	R3	1736
10079	R191	3567
1104	R8	5455
2092	R48	32
2149	R7	3678
8532	R17	243
32	R15	12768
5944	R66	3796
9652	R19	1709
450	R65	2733
6005	R6	88
5140	R3	4493
5462	R31	4
1532	R77	4342
765	R4	117
7453	R3	1357
11041	R12	1819
12404	R15	2709
5904	R121	12607
407	R8	10244
937	R130	7170
5861	R11	23
4055	R50	3704
4863	R31	844
6858	R19	4963
1834	R75	2544
6415	R190	6415
3645	R38	3055
7414	R31	3257
8624	R6	4234
6965	R3	5723
226	R15	9597
2478	R13	202
1124	R15	12769
9301	R3	1848
1385	R43	141
12158	R21	3768
11977	R101	3835
12770	R163	12444
739	R7	5
7415	R168	8791
6043	R13	1934
4599	R231	1449
706	R89	4511
8274	R31	84
879	R71	7665
754	R17	862
3655	R172	5721
910	R65	3397
7986	R136	9315
177	R8	4831
1451	R3	3425
1979	R36	1321
9	R130	12771
3047	R95	521
7682	R19	536
10309	R48	32
2992	R19	2820
4042	R99	1800
3452	R75	479
1287	R9	1834
1610	R43	141
6651	R13	92
49	R21	859
382	R69	2321
9249	R17	10773
5151	R52	12772
717	R31	163
7665	R19	631
6171	R9	479
6826	R38	7213
505	R6	8344
2888	R13	181
2813	R14	160
3959	R10	2070
5033	R16	32
4986	R120	791
1230	R3	11157
671	R19	5524
27	R23	57
4683	R22	7482
3786	R82	12773
3164	R8	4076
6493	R26	64
4291	R8	4992
931	R7	5821
1928	R15	11517
640	R195	2550
1055	R3	128
1330	R112	3730
9140	R26	1098
12068	R43	141
2737	R18	1424
2799	R10	65
1341	R6	9462
3938	R6	5654
8853	R48	32
12578	R4	117
10744	R31	174
4590	R31	4
510	R187	7153
477	R131	7322
985	R42	10899
1025	R19	1921
6196	R76	3031
2838	R26	342
399	R130	11206
5950	R17	862
12774	R83	43
5237	R63	11104
3844	R43	141
1757	R17	60
12750	R5	9
2090	R29	2410
1360	R29	1682
6036	R17	862
7837	R102	5088
1126	R7	7569
10896	R47	9771
1949	R19	333
1906	R6	659
4213	R47	8965
2085	R75	125
12399	R125	10279
12775	R47	9969
2302	R38	230
6261	R19	9358
6364	R17	1730
3917	R10	358
6629	R7	8270
2481	R47	8879
3432	R143	3796
4137	R86	441
7333	R45	386
9512	R19	10222
12129	R48	32
32	R87	10084
576	R192	5613
6266	R48	6281
12285	R5	9
2694	R17	1192
8752	R17	215
1250	R7	2514
625	R66	592
8410	R8	7550
6491	R102	1029
12776	R76	7065
1518	R116	3645
11590	R6	7504
2931	R1	11997
9135	R35	4507
9750	R48	1928
12777	R154	1437
2652	R26	990
3782	R12	85
11365	R166	90
10757	R20	8925
9729	R17	818
1756	R75	1083
3151	R3	7557
9338	R146	9338
8754	R139	90
377	R7	35
4338	R13	622
2391	R175	8926
212	R9	628
3220	R66	592
12668	R214	3331
8116	R155	5769
9	R130	7821
3720	R38	1399
9743	R66	1065
12367	R48	32
11024	R50	10433
3179	R7	1047
2116	R7	3481
4133	R19	1965
5441	R39	150
12339	R82	12778
12139	R134	985
4092	R84	2451
8946	R172	1978
9167	R48	32
11659	R86	268
7843	R24	12779
4	R2	2502
441	R32	2140
12780	R152	9320
434	R161	2761
6339	R6	7384
2208	R8	5623
5491	R27	3973
5417	R134	138
4028	R66	12781
8910	R122	3740
11089	R106	56
5767	R153	4854
3784	R62	12491
7581	R7	6326
11546	R1	172
211	R75	5650
3713	R182	2192
1133	R190	1134
5365	R153	2134
345	R27	2211
446	R68	5901
6683	R97	2508
8319	R100	29
32	R15	43
931	R7	624
1389	R7	9080
526	R29	8497
7633	R35	1562
19	R57	5144
5462	R26	1098
9102	R12	6989
10060	R33	90
4	R2	2688
3464	R69	1410
1042	R75	3813
642	R45	5137
6507	R143	3408
4844	R31	844
3734	R8	132
5577	R8	1342
1994	R103	3059
1376	R75	1986
10128	R39	105
9098	R86	742
4392	R36	3095
5361	R138	2169
6927	R26	990
5906	R19	1469
87	R8	742
9053	R82	2528
7274	R13	32
11853	R71	321
1588	R27	4156
8668	R152	10518
8244	R143	1044
1633	R15	6270
2724	R136	2615
1846	R47	1949
5370	R13	419
1746	R137	7082
4070	R6	5688
1121	R7	7719
7476	R91	494
9847	R170	6918
2408	R60	90
527	R19	11188
6183	R43	384
3539	R28	382
11612	R107	844
3211	R137	6939
1823	R13	1304
6255	R28	32
879	R71	7426
3782	R13	3794
10172	R28	32
5514	R198	160
2228	R8	6843
11240	R59	7376
2362	R24	7596
3772	R34	90
570	R9	8676
19	R92	7615
9665	R83	12782
8675	R148	2861
11013	R31	1313
1628	R4	399
10428	R31	2308
3092	R8	5533
370	R12	6641
2522	R53	1893
471	R35	1161
1577	R144	4821
5707	R108	90
7218	R10	1081
11250	R43	141
2545	R85	434
5823	R31	163
6929	R48	382
4346	R13	2600
4649	R10	5312
6382	R13	27
706	R89	7167
3611	R6	5311
518	R220	6386
390	R38	9148
3100	R139	90
7333	R45	5910
2439	R9	138
7415	R168	8603
2792	R18	7142
2156	R43	141
11933	R21	7016
527	R41	212
6343	R38	1441
7094	R149	2771
9066	R151	382
12783	R58	9880
536	R7	3858
5604	R43	141
2451	R19	179
4	R2	4779
3717	R56	3717
